Id;DATE_DERNIERE_MAJ;INTERET;TYPE;THEME;EVENEMENT_CADRE;NOM_OFFRE;LIEU;RUE;CODE_POSTAL;COMMUNE;COMMUNE_INSEE;TEL;TEL_MOB;MEL;SITE_WEB;LONGITUDE;LATITUDE;GEOLOC_MANUELLE;LABEL_TOURISME_HANDICAP;MARQUES_LABELS;DATES;TARIFS
"FMAAQU033V50L4T4";"12/06/2018";"Promotion régionale";"Concert";"";"Sites En scène";"Scènes d'été - Concert Apostol Cumbia En Vivo    ";"Le Bourg";"";"33460";"MACAU";"33262";"";"";"";"http://www.scenesdete.fr/spectacle-festival/apostol-cumbia-2 # https://www.larouteproductions.com/artistes/apostol-cumbia";" -0.6123959";"45.0074711";"Oui";"";"";"08/09/2018|08/09/2018|23:00||||";"Gratuit|||"
"FMAAQU033V50L4A7";"15/06/2018";"Promotion régionale";"Concert";"";"Sites En scène";"Scènes d'été - Concert Apostol Cumbia En Vivo   ";"Parvis de l'école Maternelle";"Route de la Raffette";"33450";"MONTUSSAN";"33293";"";"";"";"http://www.scenesdete.fr/spectacle-festival/apostol-cumbia-2 # https://www.larouteproductions.com/artistes/apostol-cumbia";" -0.4302615";"44.8796796";"Oui";"";"";"01/09/2018|01/09/2018|21:00||||";"Gratuit|||"
"FMAAQU033V50L68Y";"03/07/2018";"Promotion régionale";"Divertissement # Spectacle";"Pop musique (rock, pop, rap, …)";"";"Scènes d'été : Concert gratuit Swing and Rock'n'roll - Perry Gordon & his Rhythm Club ";"";"Place de l'église";"33360";"QUINSAC";"33349";"+33 5 57 97 95 00";"";"";"https://www.larouteproductions.com/artistes/perry-gordon-his-rhythm-club # http://www.scenesdete.fr/spectacle-festival/perry-gordon-his-rhythm-club-2";" -0.4830785";"44.7866189";"Oui";"";"";"01/09/2018|01/09/2018|20:00|23:30|||";"Gratuit|||"
"FMAAQU033V50L69L";"14/06/2018";"Promotion régionale";"Divertissement # Spectacle";"";"";"Scènes d'été : Concert gratuit Swing and Rock'n'roll - Perry Gordon & his Rhythm Club  ";"Centre bourg";"1 Place de la République";"33460";"MACAU";"33262";"";"";"";"https://www.larouteproductions.com/artistes/perry-gordon-his-rhythm-club # http://www.scenesdete.fr/spectacle-festival/perry-gordon-his-rhythm-club-2";" -0.6120882";"45.0089684";"Oui";"";"";"08/09/2018|08/09/2018|22:00||||";"Gratuit|||"
"FMAAQU033FS00II7";"18/07/2018";"Promotion nationale";"Festival";"Danse # Musique de variété";"";"Scènes d'été autour de Bordeaux";"Office de Tourisme & des Congrès ";"12 cours du XXX Juillet";"33000";"BORDEAUX";"33063";"";"";"";"http://www.scenesdete.fr/";" -0.5742923";"44.8437385";"Oui";"";"";"01/06/2018|30/09/2018|||||";""
"FMAAQU047V50B650";"13/09/2018";"Promotion régionale";"Animation Jeune Public # Animations locales # Divertissement";"Jeux de société";"";"Scrabble et jeux de cartes";"Le Hang'ART";"116 boulevard Edouard Lacour";"47000";"AGEN";"47001";"+33 5 53 95 72 79";"+33 6 95 77 25 56";"animation.standup47@gmail.com";"https://hangart47.fr/ # https://www.standup47.com/";"0.62676420";"44.1987248";"Oui";"";"";"18/09/2018|18/09/2018|18:30|20:00|||";"Plein tarif|5,00|5,00|5€"
"FMAAQU047V50ABJ0";"09/08/2018";"Promotion régionale";"Exposition";"Sculpture";"";"Sculptures jardin de la citadelle";"Pujols le haut";"rue de la citadelle";"47300";"PUJOLS";"47215";"+33 5 53 70 66 29";"+33 6 09 37 45 44";"chrisrampnoux@gmail.com";"http://www.sculpteur-rampnoux.com";"0.68769099";"44.38561";"Oui";"";"";"17/08/2018|02/09/2018|10:00|12:00|14:00|19:00|";"Gratuit|||"
"FMAAQU024V50AM6O";"18/01/2018";"Promotion locale";"Divertissement";"Cinéma";"";"Séance de cinéma ";"espace culturel";"";"24450";"LA COQUILLE";"24133";"+33 5 53 52 80 56";"";"";"";"0.97503324";"45.5404716";"Oui";"";"";"20/09/2018|20/09/2018|20:30||||";""
"FMAAQU064V58TBJ7";"04/09/2018";"Promotion régionale";"Animation Jeune Public # Animations locales";"Littérature";"";"Séance de dédicace de BuBöl ""Myrtille la Marmotte""";"Librairie l'Escapade";"16 Place de la Cathédrale";"64400";"OLORON-SAINTE-MARIE";"64422";"";"";"";"";" -0.615202";"43.187526";"Oui";"";"";"12/09/2018|12/09/2018|15:00|18:00|||";"Gratuit|0,00|0,00|"
"FMAAQU064V58TKDS";"06/09/2018";"Promotion régionale";"Animation Jeune Public # Animations locales";"Littérature";"";"Séance de dédicade : Bübol";"Librairie l'Escapade";"16 Rue de la Cathédrale";"64400";"OLORON-SAINTE-MARIE";"64422";"";"";"";"";" -0.615202";"43.187526";"Oui";"";"";"12/09/2018|12/09/2018|15:00|18:00|||";"Gratuit|0,00|0,00|"
"FMAAQU040V50JBJ6";"13/08/2018";"Promotion locale";"Conférence";"";"";"Séance de fibrothérapie   ";"Espace Eluère";"5 rue de la tannerie";"40100";"DAX";"40088";"";"+33 6 80 66 46 04";"";"";" -1.0539698";"43.7138242";"Oui";"";"";"05/09/2018|05/09/2018|||17:00||";"Plein tarif|9,00||Inscription Daxtylo - 6 bis rue Fusillés - Dax"
"FMAAQU040V50HTYQ";"16/05/2018";"Promotion régionale";"Loisir nature";"Bien-être";"";"Séance de Yoga";"Terrasse du Casino de Capbreton";"Avenue Georges Pompidou";"40130";"CAPBRETON";"40065";"";"";"";"";" -1.4451910";"43.6542901";"Oui";"";"";"01/07/2018|02/09/2018|07:45|08:45|09:00|10:00|";"Plein tarif|5,00|5,00|25€ les 6"
"FMAAQU064V58B7DZ";"20/08/2018";"Promotion locale";"Divertissement";"Cinéma";"";"Séance Echo : Qui veut la peau de Roger Rabbit";"Le Pixel";"20 avenue de la Moutète";"64300";"ORTHEZ";"64430";"+33 5 59 38 53 38";"";"";"http://www.lepixelcinema.fr/";" -0.7776314";"43.4872619";"Oui";"";"";"14/09/2018|14/09/2018|20:30||||";"Tarif réduit|5,60||"
"FMAAQU064V546ITZ";"31/08/2018";"Promotion locale";"Compétition sportive";"Rugby";"";"Section Paloise TOP14 saison 2018/2019";"Stade du Hameau";"Bvd de l'aviation";"64000";"PAU";"64445";"+33 5 59 11 64 64";"";"";"http://www.section-paloise.com/";" -0.3166807";"43.3094040";"Oui";"";"";"25/08/2018|25/05/2019|||||";""
"FMAAQU033V50NVYL";"11/09/2018";"Promotion régionale";"Animations locales";"Vélo";"";"Semaine de la mobilité douce";"";"Belin-Béliet";"33830";"BELIN-BELIET";"33042";"+33 7 68 41 28 74";"";"contact@repeyre.fr";"https://www.repeyre.fr";" -0.817765";"44.526234";"Oui";"";"";"14/09/2018|23/09/2018|20:30|15:30|||";""
"FMAAQU040FS00LVH";"07/06/2018";"Promotion régionale";"Compétition sportive";"Course à pied";"";"Semi-Marathon de l'Armagnac";"";"";"40190";"VILLENEUVE-DE-MARSAN";"40331";"+33 5 58 03 40 31";"";"lelandarmagnac@hotmail.fr # contact@landesdarmagnac-tourisme.fr";"http://www.semi-marathon-armagnac.com";" -0.3070220";"43.8924359";"";"";"";"23/09/2018|23/09/2018|08:45||||";""
"FMAAQU033V50BQU2";"08/09/2018";"Promotion régionale";"Exposition";"Agriculture # Animaux # Nature";"";"Sentiers des arts à Terres d'Oiseaux";"Terres d'Oiseaux";"2 les Nouvelles Possessions";"33820";"BRAUD-ET-SAINT-LOUIS";"33073";"+33 5 57 32 88 80";"";"contact@terresdoiseaux.fr";"http://www.estuaire-tourisme.fr";" -0.6991446";"45.2844967";"Oui";"";"";"14/09/2018|02/11/2018|||||";""
"FMAAQU047V50BDEC";"24/08/2018";"Promotion régionale";"Spectacle # Théâtre";"Musique classique";"";"Septembre, le mois de l'humour : Mickaël Charles dans ""Mickaël Charles s'invite chez vous""";"Le Contrepoint Café-Théâtre";"21-23 avenue du Général de Gaulle ";"47000";"AGEN";"47001";"";"+33 7 82 98 42 42";"";"http://le-contrepoint.fr/fr.html";"0.61143767";"44.2036327";"Oui";"";"";"12/09/2018|15/09/2018|20:00||||";""
"FMAAQU064V5774GU";"02/01/2018";"Promotion locale";"Loisir nature";"Sports nautiques";"";"Session initiation wake board";"Base de loisirs Les O'Kiri";"Avenue du lac";"64800";"BAUDREIX";"64101";"+33 5 59 92 97 73";"";"les-okiri@wanadoo.fr";"http://www.lesokiri.com";" -0.2606003";"43.203685";"Oui";"";"";"01/09/2018|01/09/2018|13:00||||";"Plein tarif|20,00|20,00|matériel compris"
"FMAAQU064V5774HB";"02/01/2018";"Promotion locale";"Loisir nature";"Sports nautiques";"";"Session initiation wake board";"Base de loisirs Les O'Kiri";"Avenue du lac";"64800";"BAUDREIX";"64101";"+33 5 59 92 97 73";"";"les-okiri@wanadoo.fr";"http://www.lesokiri.com";" -0.2606003";"43.203685";"Oui";"";"";"08/09/2018|08/09/2018|13:00||||";"Plein tarif|20,00|20,00|matériel compris"
"FMAAQU064V5774HQ";"02/01/2018";"Promotion locale";"Loisir nature";"Sports nautiques";"";"Session initiation wake board";"Base de loisirs Les O'Kiri";"Avenue du lac";"64800";"BAUDREIX";"64101";"+33 5 59 92 97 73";"";"les-okiri@wanadoo.fr";"http://www.lesokiri.com";" -0.2606003";"43.203685";"Oui";"";"";"15/09/2018|15/09/2018|13:00||||";"Plein tarif|20,00|20,00|matériel compris"
"FMAAQU064V5774HV";"02/01/2018";"Promotion locale";"Loisir nature";"Sports nautiques";"";"Session initiation wake board";"Base de loisirs Les O'Kiri";"Avenue du lac";"64800";"BAUDREIX";"64101";"+33 5 59 92 97 73";"";"les-okiri@wanadoo.fr";"http://www.lesokiri.com";" -0.2606003";"43.203685";"Oui";"";"";"22/09/2018|22/09/2018|13:00||||";"Plein tarif|20,00|20,00|matériel compris"
"FMAAQU064V5774HZ";"02/01/2018";"Promotion locale";"Loisir nature";"Sports nautiques";"";"Session initiation wake board";"Base de loisirs Les O'Kiri";"Avenue du lac";"64800";"BAUDREIX";"64101";"+33 5 59 92 97 73";"";"les-okiri@wanadoo.fr";"http://www.lesokiri.com";" -0.2606003";"43.203685";"Oui";"";"";"29/09/2018|29/09/2018|13:00||||";"Plein tarif|20,00|20,00|matériel compris"
"FMAAQU064V57701G";"02/01/2018";"Promotion locale";"Loisir nature";"Sports nautiques";"";"Session wake kids";"Base de loisirs Les O'Kiri";"Avenue du lac";"64800";"BAUDREIX";"64101";"+33 5 59 92 97 73";"";"";"http://www.cableskiokiri.com";" -0.2606003";"43.203685";"Oui";"";"";"02/09/2018|02/09/2018|13:00||||";"Plein tarif|18,00|18,00|"
"FMAAQU064V577034";"02/01/2018";"Promotion locale";"Loisir nature";"Sports nautiques";"";"Session wake kids";"Base de loisirs Les O'Kiri";"Avenue du lac";"64800";"BAUDREIX";"64101";"+33 5 59 92 97 73";"";"";"http://www.cableskiokiri.com";" -0.2606003";"43.203685";"Oui";"";"";"09/09/2018|09/09/2018|13:00||||";"Plein tarif|18,00|18,00|"
"FMAAQU064V57703A";"02/01/2018";"Promotion locale";"Loisir nature";"Sports nautiques";"";"Session wake kids";"Base de loisirs Les O'Kiri";"Avenue du lac";"64800";"BAUDREIX";"64101";"+33 5 59 92 97 73";"";"";"http://www.cableskiokiri.com";" -0.2606003";"43.203685";"Oui";"";"";"16/09/2018|16/09/2018|13:00||||";"Plein tarif|18,00|18,00|"
"FMAAQU064V57703R";"02/01/2018";"Promotion locale";"Loisir nature";"Sports nautiques";"";"Session wake kids";"Base de loisirs Les O'Kiri";"Avenue du lac";"64800";"BAUDREIX";"64101";"+33 5 59 92 97 73";"";"";"http://www.cableskiokiri.com";" -0.2606003";"43.203685";"Oui";"";"";"23/09/2018|23/09/2018|13:00||||";"Plein tarif|18,00|18,00|"
"FMAAQU064V57703X";"02/01/2018";"Promotion locale";"Loisir nature";"Sports nautiques";"";"Session wake kids";"Base de loisirs Les O'Kiri";"Avenue du lac";"64800";"BAUDREIX";"64101";"+33 5 59 92 97 73";"";"";"http://www.cableskiokiri.com";" -0.2606003";"43.203685";"Oui";"";"";"30/09/2018|30/09/2018|13:00||||";"Plein tarif|18,00|18,00|"
"FMAAQU040V50J5U9";"06/08/2018";"Promotion locale";"Animation Jeune Public";"";"";"Si on lisait...";"";"Morcenx";"40110";"MORCENX";"40197";"";"";"";"";" -0.9208157";"44.0376036";"Oui";"";"";"22/09/2018|22/09/2018|11:00||||";""
"FMAAQU033V50MZ72";"09/08/2018";"Promotion régionale";"Animations locales";"Bien-être";"";"Sieste musicale à la médiathèque d'Ornon";"Médiathèque d'Ornon ";"46 bis rue Jean-Jacques Rousseau";"33140";"VILLENAVE-D'ORNON";"33550";"+33 5 57 96 56 30";"";"service.musique@mairie-villenavedornon.fr";"https://mediatheque.villenavedornon.fr/Exploitation/accueil.aspx";" -0.5849762";"44.7644111";"Oui";"";"";"04/09/2018|04/09/2018|12:30|13:15||| # 05/10/2018|05/10/2018|13:00|13:45||| # 06/11/2018|06/11/2018|12:30|13:15||| # 07/12/2018|07/12/2018|13:00|13:45|||";"Gratuit|||"
"FMAAQU024V50CA14";"23/08/2018";"Promotion locale";"Concert # Spectacle";"Musique classique # Musique contemporaine";"";"Sinfonia : Cosi fan Tutte";"Auditorium";"Agora";"24750";"BOULAZAC ISLE MANOIRE";"24053";"+33 5 53 08 69 81";"";"";"";"0.76219730";"45.1821859";"Oui";"";"";"01/09/2018|01/09/2018|||||";""
"FMAAQU047V509I91";"29/08/2018";"Promotion régionale";"Animation patrimoine # Visite";"Patrimoine culturel";"Journées du Patrimoine";"Site Archéologique d'Eysses";"Eysses";"";"47300";"VILLENEUVE-SUR-LOT";"47323";"+33 9 64 41 87 73 # +33 5 53 36 17 30";"";"patrimoine@grand-villeneuvois.fr";"";"0.72356082";"44.4183073";"Oui";"";"";"15/09/2018|15/09/2018|14:00|18:00||| # 16/09/2018|16/09/2018|10:00|12:00|14:00|18:00|";""
"FMAAQU047V509I7X";"29/08/2018";"Promotion régionale";"Animation patrimoine # Visite";"Patrimoine culturel # Vélo";"Journées du Patrimoine";"Site de l'ancienne pourdrerie Nationale";"Rdv Parking du lycée Etienne Restat";"";"47110";"SAINTE-LIVRADE-SUR-LOT";"47252";"+33 9 64 41 87 73 # +33 5 53 36 17 30";"";"patrimoine@grand-villeneuvois.fr";"";"0.58797650";"44.3977054";"Oui";"";"";"16/09/2018|16/09/2018|15:00||||";""
"FMAAQU033V50NRVT";"08/09/2018";"Promotion locale";"Animations locales";"Bien-être # Gastronomie";"";"So'Girly à la Maison des Vins des Côtes de Bourg";"";"1 Place de l'Éperon";"33710";"BOURG";"33067";"+33 5 57 94 80 20";"";"";"http://www.bar-vin.fr/";" -0.5551976";"45.0404019";"Oui";"";"";"21/09/2018|21/09/2018|18:00|00:00|||";"Plein tarif|29,00|29,00|Adulte"
"FMAAQU040V50D4HO";"13/07/2018";"Promotion locale";"Loisir nature # Visite";"Animaux # Gastronomie";"";"Soirée ""Brame à la torche""";"Moulin de Poyaller";"416 route du Moulin";"40250";"SAINT-AUBIN";"40249";"+33 5 58 97 95 72";"";"mail@moulin-poyaller.com";"http://www.moulin-poyaller.com";" -0.7389452";"43.7187717";"Oui";"";"";"22/09/2018|22/09/2018|18:00|22:30|||";"Plein tarif|20,00|20,00| # Tarif réduit|14,00|14,00|5-12 ans"
"FMAAQU040V50HQWA";"13/07/2018";"Promotion locale";"Loisir nature # Visite";"Animaux # Gastronomie";"";"Soirée ""Brame à la torche""";"Moulin de Poyaller";"416 route du Moulin";"40250";"SAINT-AUBIN";"40249";"+33 5 58 97 95 72";"";"mail@moulin-poyaller.com";"http://www.moulin-poyaller.com";" -0.7389452";"43.7187717";"Oui";"";"";"29/09/2018|29/09/2018|18:00|22:30|||";"Plein tarif|20,00|20,00| # Tarif réduit|14,00|14,00|5-12 ans"
"FMAAQU064V58THWR";"11/09/2018";"Promotion locale";"Animations locales";"";"";"soirée ""éducation ludique""";"Restaurant le Castine";"Place du Docteur Duboué";"64160";"SAINT-CASTIN";"64472";"+33 5 59 33 08 70";"";"";"";" -0.3052718";"43.3773481";"Oui";"";"";"27/09/2018|27/09/2018|19:00||||";""
"FMAAQU064V58RIDZ";"21/08/2018";"Promotion locale";"Visite";"Animaux # Gastronomie # Vin / œnologie / spiritueux";"";"Soirée ""visite et repas fermier""  à la ferme aux escargots";"ferme aux escargots";"1 chemin Soubirou";"64350";"LANNECAUBE";"64311";"+33 5 59 68 28 78 # +33 5 59 68 20 59";"";"contact@tourisme-vicbilh.fr # routis@terre-net.fr";"";" -0.2241683";"43.4951022";"Oui";"";"";"14/09/2018|14/09/2018|18:30||||";"Plein tarif|13,50|| # Tarif réduit|10,00||- 12 ans"
"FMAAQU024V50C9TI";"22/08/2018";"Promotion locale";"Concert";"";"";"Soirée africaine";"Salle des fêtes";"Champs-Romain";"24470";"CHAMPS-ROMAIN";"24101";"";"+33 7 67 68 80 05";"";"";"0.77411086";"45.5322847";"Oui";"";"";"08/09/2018|09/09/2018|19:00||||";""
"FMAAQU024V50CF86";"06/09/2018";"Promotion locale";"Concert";"Gastronomie";"";"Soirée Afterwork";"Bistrot de Malfourat";"Moulin de Malfourat";"24240";"MONBAZILLAC";"24274";"+33 5 53 58 04 11";"";"reservationtdv@orange.fr";"http://www.tourdesvents.com/";"0.46051115";"44.7958439";"Oui";"";"";"14/09/2018|14/09/2018|19:30||||";"Plein tarif|6,00|6,00|Prix de l'assiette"
"FMAAQU033V50E0EO";"11/09/2018";"Promotion locale";"Animations locales # Concert";"Gastronomie # Musique du monde # Vin / œnologie / spiritueux";"";"Soirée brésilienne au Château Marquis de Vauban";"Château marquis de Vauban";"Route des cônes";"33390";"BLAYE";"33058";"+33 5 57 42 80 37";"";"";"http://www.voyages-grand-cru.fr";" -0.6642928";"45.1366503";"Oui";"";"";"08/09/2018|08/09/2018|19:00|00:00|||Samedi soir";"Plein tarif|15,00|15,00|Entrée + un verre de caïpirinha"
"FMAAQU033V50JQ9A";"13/09/2018";"Promotion locale";"Divertissement";"";"";"Soirée cabaret avec repas";"Maison de l'Isle";"";"33910";"SAINT-DENIS-DE-PILE";"33393";"";"+33 6 12 54 24 88";"comitedesfetessddp@orange.fr";"https://comitedesfetessddp.wixsite.com/comitedesfetessddp";" -0.2051389";"44.9921850";"";"";"";"29/09/2018|29/09/2018|||||";""
"FMAAQU047V50BR36";"15/09/2018";"Promotion régionale";"Concert";"Chorale";"";"Soirée Chant Lyrique à la Collégiales Saint-Vincent";"Collégiale Saint-Vincent";"";"47430";"LE MAS-D'AGENAIS";"47159";"";"";"";"";"0.21797639";"44.4120393";"Oui";"";"";"29/09/2018|29/09/2018|20:00||||";"Plein tarif|5,00|5,00|"
"FMAAQU047V50BMW4";"30/08/2018";"Promotion régionale";"Divertissement";"Cinéma";"";"Soirée Cinéma d'Ailleurs";"Ciné 4";"Place Jasmin";"47330";"CASTILLONNES";"47057";"+33 5 53 36 92 14";"";"";"";"0.59197156";"44.6518896";"Oui";"";"";"28/09/2018|28/09/2018|18:00||||";"Plein tarif|10,00||la soirée"
"FMAAQU024V50AZ81";"30/03/2018";"Promotion locale";"Concert";"";"";"Soirée concert ";"Chez Minou";"55 rue Notre Dame";"24540";"MONPAZIER";"24280";"+33 5 53 22 46 59";"";"";"";"0.89451069";"44.6816165";"Oui";"";"";"14/09/2018|14/09/2018|22:15|01:30|||";""
"FMAAQU047V50A330";"08/02/2018";"Promotion régionale";"Concert";"Bal # Musique de variété # Musique du monde";"";"Soirée concert";"Le restaurant du Lac";"Jean Metge";"47290";"CANCON";"47048";"+33 5 53 41 11 39";"";"lerestaurantdulac@orange.fr";"";"0.64203509";"44.5233089";"Oui";"";"";"07/09/2018|07/09/2018|21:00|02:00|||";"Gratuit|||"
"FMAAQU047V50A333";"17/05/2018";"Promotion régionale";"Concert";"Bal # Musique de variété # Musique du monde";"";"Soirée concert";"Le restaurant du Lac";"Jean Metge";"47290";"CANCON";"47048";"+33 5 53 41 11 39";"";"lerestaurantdulac@orange.fr";"";"0.64203509";"44.5233089";"Oui";"";"";"14/09/2018|14/09/2018|21:00|02:00|||";"Gratuit|||"
"FMAAQU047V50A334";"08/02/2018";"Promotion régionale";"Concert";"Bal # Musique de variété # Musique du monde";"";"Soirée concert";"Le restaurant du Lac";"Jean Metge";"47290";"CANCON";"47048";"+33 5 53 41 11 39";"";"lerestaurantdulac@orange.fr";"";"0.64203509";"44.5233089";"Oui";"";"";"21/09/2018|21/09/2018|21:00|02:00|||";"Gratuit|||"
"FMAAQU047V50A335";"08/02/2018";"Promotion régionale";"Concert";"Bal # Musique de variété # Musique du monde";"";"Soirée concert";"Le restaurant du Lac";"Jean Metge";"47290";"CANCON";"47048";"+33 5 53 41 11 39";"";"lerestaurantdulac@orange.fr";"";"0.64203509";"44.5233089";"Oui";"";"";"28/09/2018|28/09/2018|21:00|02:00|||";"Gratuit|||"
"FMAAQU024V50AUAH";"22/08/2018";"Promotion locale";"Concert";"Musique du monde";"";"Soirée concert ""Musique du Monde""";"ALAIJE";"Chemin du Vert Galant";"24310";"BRANTOME EN PERIGORD";"24064";"+33 5 53 35 38 64";"";"anim.alaije@gmail.com";"http://www.alaije.fr";"0.65139585";"45.3571434";"Oui";"";"";"01/09/2018|01/09/2018|20:00||||";"Plein tarif||5,00| # Gratuit|||Enfants -12 ans"
"FMAAQU047V50B6VP";"29/07/2018";"Promotion locale";"Concert";"Musique contemporaine";"";"Soirée concerts";"Pavillon 108";"";"47500";"FUMEL";"47106";"+33 5 53 36 02 83";"";"";"";"0.96408575";"44.4941231";"Oui";"";"";"22/09/2018|22/09/2018|||||Dimanche Jeudi Lundi Mardi Mercredi Samedi après midi Samedi matin Samedi midi Vendredi";""
"FMAAQU040V50JB65";"13/08/2018";"Promotion locale";"Animations locales";"Danse";"";"Soirée dansante    ";"Le Canotier";"56 rue Labadie";"40100";"DAX";"40088";"+33 5 58 90 10 87";"";"";"";" -1.0465881";"43.7054304";"Oui";"";"";"17/09/2018|17/09/2018|||21:00||";"Plein tarif|6,00||"
"FMAAQU033V50JMWV";"07/09/2018";"Promotion locale";"Animations locales # Conférence # Divertissement";"Vin / œnologie / spiritueux";"";"Soirée dégustation ""Blanc vous avez dit Blanc ?"" à Briau Réception";"Briau Réception";"99 Rue David Johnston";"33000";"BORDEAUX";"33063";"";"";"contact@vinopasseport.com";"https://www.facebook.com/events/455437078280348/";" -0.5872601";"44.8518337";"Oui";"";"";"17/09/2018|17/09/2018|19:30|21:00|||";"Plein tarif|29,00||"
"FMAAQU040V50HH3R";"29/03/2018";"Promotion locale";"Marché";"";"";"Soirée des associations";"Salle Loéllia ";"";"40200";"AUREILHAN";"40019";"";"";"";"";" -1.2041160";"44.2188450";"";"";"";"22/09/2018|22/09/2018|19:00||||";""
"FMAAQU040V50HRU1";"29/08/2018";"Promotion régionale";"Animations locales";"";"";"Soirée dîner concert ambiance Pub Gallois";"Salle des fêtes";"";"40460";"SANGUINET";"40287";"";"+33 6 06 43 90 22";"sanguinetjumelage@orange.fr";"http://www.jumelagesanguinet-neyland.com/";" -1.0762702";"44.4840006";"";"";"";"15/09/2018|15/09/2018|19:30||||";""
"FMAAQU040V50JEJR";"17/08/2018";"Promotion régionale";"Concert";"Apéro-concert";"";"Soirée double concert";"";"cour d'Orlando";"40240";"LABASTIDE-D'ARMAGNAC";"40131";"";"";"";"";" -0.18714";"43.968553";"Oui";"";"";"01/09/2018|01/09/2018|20:00||||";""
"FMAAQU024V508TYH";"04/09/2018";"Promotion régionale";"Spectacle";"";"";"Soirée d'ouverture de la saison culturelle 2018-2019";"Espace Culturel ";"Avenue de la Bastide";"24500";"EYMET";"24167";"+33 5 53 22 22 10 # +33 5 53 23 74 95";"";"service.culture-eymet@orange.fr";"http://www.eymet-dordogne.fr/";"0.39774982";"44.6688149";"Oui";"";"";"14/09/2018|14/09/2018|20:00||||";"Gratuit|||dans la limite des places disponibles"
"FMAAQU040V50I6BY";"07/06/2018";"Promotion locale";"Concert";"Pop musique (rock, pop, rap, …)";"";"Soirée du Patio";"Eglise des Forges";"Rue de la Cité";"40220";"TARNOS";"40312";"+33 5 59 64 34 45";"";"";"";" -1.4949476";"43.5306408";"Oui";"";"";"01/09/2018|01/09/2018|21:00||||";""
